Hour_End,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,ERCOT
1/1/2015 1:00,9844.200268,1350.784678,2078.060021,901.770195,13640.02498,3607.904503,6731.301663,1470.814721,39624.86103
1/1/2015 2:00,9653.456269,1333.434943,2057.993265,890.150373,13425.12194,3609.619438,6602.935629,1440.832944,39013.5448
1/1/2015 3:00,9502.299659,1323.908498,2039.019542,880.9266393,13286.07091,3573.158363,6530.663273,1430.495044,38566.54193
1/1/2015 4:00,9474.478036,1325.951405,2027.431312,883.9905759,13310.89259,3538.42032,6503.367925,1423.806348,38488.33851
1/1/2015 5:00,9554.370489,1339.67529,2026.809889,894.3203027,13423.3455,3542.905394,6603.227872,1428.180823,38812.83556
1/1/2015 6:00,9741.106981,1367.847953,2037.216005,909.1947829,13736.27429,3590.344347,6831.094555,1447.377052,39660.45597
1/1/2015 7:00,9867.968014,1410.096148,2039.167452,925.7515213,14103.95413,3669.451534,7005.66757,1475.987477,40498.04385
1/1/2015 8:00,9903.340771,1446.276909,2062.566557,941.8197726,14389.45607,3682.712543,7106.925301,1499.911702,41033.00963
1/1/2015 9:00,10027.94868,1485.513053,2070.913776,952.903579,14644.76145,3744.364303,7190.772305,1523.473949,41640.6511
1/1/2015 10:00,10365.79216,1534.62189,2091.003083,979.1011624,15155.4219,3859.062895,7439.083856,1545.137941,42969.22488
1/1/2015 11:00,10703.62144,1568.248163,2097.196107,999.3408851,15547.05534,3937.936776,7660.510133,1552.415429,44066.32427
1/1/2015 12:00,10897.49384,1582.482197,2095.705604,1004.061139,15739.63284,3969.953127,7819.212244,1553.370806,44661.9118
1/1/2015 13:00,10929.63098,1567.650772,2073.179554,992.1452143,15721.29456,3967.556124,7845.881285,1538.975085,44636.31358
1/1/2015 14:00,10838.46999,1541.022343,2043.700007,975.7316983,15498.07424,3920.763788,7789.898038,1514.060662,44121.72076
1/1/2015 15:00,10731.54995,1526.637617,2037.887429,963.7717815,15243.14622,3878.578425,7657.863924,1489.650294,43529.08564
1/1/2015 16:00,10669.17442,1516.655564,2032.343113,963.6775553,15118.84573,3858.698856,7527.252626,1474.232331,43160.88018
1/1/2015 17:00,10751.43087,1520.038719,2037.259464,970.3224175,15297.12275,3875.540312,7529.64435,1480.756776,43462.11565
1/1/2015 18:00,11216.55203,1584.640982,2064.68243,997.9784613,15841.85431,3987.037034,7793.170981,1514.590454,45000.50668
1/1/2015 19:00,11355.27173,1602.268549,2120.138957,1011.855227,16008.43852,4141.517713,7988.466746,1549.783214,45777.74066
1/1/2015 20:00,11193.94964,1575.519691,2115.143903,998.4284966,15736.49314,4116.605547,7875.490281,1528.611061,45140.24176
1/1/2015 21:00,10976.15493,1545.846855,2102.261157,981.5428147,15436.93268,4087.276013,7730.627721,1497.14421,44357.78638
1/1/2015 22:00,10684.95105,1499.202383,2076.241373,953.4103318,14903.8978,4002.026837,7484.477641,1459.279991,43063.48741
1/1/2015 23:00,10240.35385,1428.955634,2030.614119,910.1236378,14201.56881,3849.898227,7102.441009,1407.451888,41171.40718
1/2/2015 0:00,9740.2865,1355.13512,1984.1708,873.05165,13461.5105,3666.6517,6704.87154,1359.09812,39144.77593
1/2/2015 1:00,9309.724694,1310.19592,1950.034507,848.5071041,12879.83518,3509.616381,6372.138698,1321.676035,37501.72852
1/2/2015 2:00,9044.786234,1272.958169,1920.293688,837.2962512,12491.89535,3385.177676,6161.603823,1305.004365,36419.01556
1/2/2015 3:00,8910.154863,1249.806579,1914.835239,828.8721613,12339.45555,3312.469778,6084.061094,1294.49102,35934.14628
1/2/2015 4:00,8914.614287,1252.318808,1914.72421,834.2335921,12377.97911,3285.934532,6085.058531,1289.850687,35954.71376
1/2/2015 5:00,9093.417104,1276.343528,1917.103241,847.4221847,12622.07747,3314.376456,6212.516206,1302.558121,36585.8143
1/2/2015 6:00,9506.316925,1331.116538,1943.466083,878.3653601,13240.43365,3419.732225,6532.240788,1340.307148,38191.97871
1/2/2015 7:00,10003.93979,1407.537212,1968.817201,920.5216962,14047.2959,3603.627071,6926.068975,1394.438191,40272.24604
1/2/2015 8:00,10295.59747,1474.585399,2007.607217,959.5475346,14578.72997,3726.32801,7218.82704,1440.450535,41701.67318
1/2/2015 9:00,10428.87577,1501.801105,1999.390057,980.3023578,14880.74728,3800.169595,7345.074516,1466.130468,42402.49114
1/2/2015 10:00,10640.76203,1578.436398,2016.948663,998.1286428,15251.27333,3886.263398,7496.117622,1496.68558,43364.61566
1/2/2015 11:00,10766.8795,1599.323173,2032.47894,1010.656906,15584.74348,3953.840699,7556.129518,1514.020845,44018.07305
1/2/2015 12:00,10699.70077,1604.768868,2018.310528,1004.608522,15676.56172,3951.435613,7562.59426,1509.526308,44027.50659
1/2/2015 13:00,10638.38883,1596.665356,1956.816047,986.8686306,15594.52103,3913.321956,7492.008287,1491.571215,43670.16135
1/2/2015 14:00,10567.2314,1579.674146,1901.756568,974.6895968,15426.38266,3866.447224,7451.2569,1472.926489,43240.36499
1/2/2015 15:00,10456.46106,1557.526431,1847.198447,967.1836801,15262.07656,3810.58419,7408.696532,1459.549521,42769.27642
1/2/2015 16:00,10371.23299,1545.666802,1815.560287,963.0980635,15167.72292,3773.440584,7417.413316,1448.900984,42503.03595
1/2/2015 17:00,10392.5347,1555.685446,1787.569966,965.1822768,15237.80289,3787.303883,7460.646445,1449.29308,42636.01868
1/2/2015 18:00,10757.82606,1614.330448,1773.985544,983.5382802,15708.48227,3876.073043,7756.902328,1471.523789,43942.66176
1/2/2015 19:00,10763.74192,1603.601851,1813.423491,979.9443555,15780.14798,4010.934292,7940.887304,1493.207404,44385.8886
1/2/2015 20:00,10553.47933,1611.414577,1814.213631,961.6721059,15425.89626,3996.297543,7816.059192,1473.855922,43652.88857
1/2/2015 21:00,10373.87487,1573.985077,1770.966396,941.3707959,15007.03422,3937.632079,7684.576895,1432.307429,42721.74776
1/2/2015 22:00,10029.11946,1520.143946,1717.155703,915.5620783,14517.30623,3839.437956,7461.587284,1381.234285,41381.54694
1/2/2015 23:00,9584.856238,1454.150124,1680.104674,883.4928911,13801.93366,3707.213332,7169.501162,1312.000559,39593.25264
1/3/2015 0:00,9083.5905,1371.82731,1660.5895,843.24778,13134.5866,3535.2514,6727.41053,1254.75437,37611.25799
1/3/2015 1:00,8693.03911,1308.999514,1610.548544,820.7579667,12484.44328,3391.222983,6331.827124,1210.75029,35851.58881
1/3/2015 2:00,8512.326715,1294.452984,1589.927048,799.6621619,12121.49946,3272.867768,6140.793201,1186.019212,34917.54855
1/3/2015 3:00,8431.733642,1252.386631,1587.228482,795.8657067,11870.54476,3181.205082,5993.71188,1180.201714,34292.87789
1/3/2015 4:00,8383.964019,1245.300851,1583.524233,793.9779454,11756.96407,3125.574469,5923.126343,1181.308861,33993.74079
1/3/2015 5:00,8435.10942,1263.41279,1584.532817,798.2250781,11888.33051,3127.690981,5990.526127,1188.474535,34276.30226
1/3/2015 6:00,8597.553785,1278.861549,1615.336789,819.3135024,12298.65794,3188.894968,6144.82301,1215.14778,35158.58932
1/3/2015 7:00,8870.820687,1324.501064,1628.815751,841.6346378,12816.49466,3295.547713,6426.035724,1249.39354,36453.24377
1/3/2015 8:00,9139.249107,1344.22643,1656.002639,866.2254025,13353.76999,3379.457116,6681.655689,1294.197807,37714.78418
1/3/2015 9:00,9420.797134,1385.392606,1644.234858,884.3443059,13725.38697,3464.142588,6886.644081,1312.062519,38723.00506
1/3/2015 10:00,9772.681116,1461.7888,1611.391457,900.5823441,14117.496,3533.518502,7056.687406,1281.473723,39735.61935
1/3/2015 11:00,10066.76493,1478.656111,1503.93806,869.7148619,14086.48379,3527.466547,6866.165474,1190.057889,39589.24766
1/3/2015 12:00,10208.24651,1470.531523,1420.374485,840.3179217,13809.85674,3459.262197,6459.742351,1085.438361,38753.77008
1/3/2015 13:00,10212.13757,1452.192645,1415.376069,833.0350414,13174.33671,3406.557126,6003.096998,1023.195588,37519.92775
1/3/2015 14:00,9983.85279,1413.091529,1404.509983,816.209009,12244.16678,3301.162106,5575.337037,1043.986674,35782.3159
1/3/2015 15:00,9711.15969,1319.628512,1402.665337,797.3402276,11490.21057,3146.333284,5300.184278,1013.201338,34180.72323
1/3/2015 16:00,9417.504909,1312.034368,1407.567971,778.4768385,11053.44182,2989.478906,5140.25237,997.4719292,33096.22911
1/3/2015 17:00,9214.279939,1270.581166,1407.071517,782.7025111,11033.03143,2888.739104,5093.86328,1010.907844,32701.17679
1/3/2015 18:00,9608.249605,1385.98202,1459.459413,831.1518435,11766.30159,2927.924879,5374.296685,1051.592098,34404.95813
1/3/2015 19:00,10323.78513,1500.673389,1575.851788,878.0526063,12761.7241,3224.109439,5977.604214,1138.225529,37380.0262
1/3/2015 20:00,10438.36805,1523.168532,1615.273867,887.0980758,12919.46347,3322.209899,6129.879862,1173.939138,38009.40089
1/3/2015 21:00,10466.61731,1549.191494,1623.278963,892.7423106,13006.95581,3377.384145,6172.139566,1181.684561,38269.99416
1/3/2015 22:00,10381.05348,1526.952963,1614.284759,884.8872771,12905.19828,3402.368053,6164.102075,1181.612205,38060.4591
1/3/2015 23:00,10137.06181,1476.221999,1595.038018,865.3791338,12600.90551,3375.773031,6053.863791,1167.756886,37272.00018
1/4/2015 0:00,9809.0049,1415.26423,1575.41871,837.96935,12183.8376,3288.7618,5865.19771,1132.34759,36107.80189
1/4/2015 1:00,9480.989525,1388.371979,1554.482152,819.8188215,11806.56281,3206.254843,5699.630552,1085.632782,35041.74346
1/4/2015 2:00,9293.837293,1362.879398,1544.445204,817.4231362,11695.69786,3145.586294,5627.490148,1082.830695,34570.19003
1/4/2015 3:00,9185.799533,1364.894085,1537.937331,827.5426849,11680.12827,3103.358798,5626.1066,1093.207635,34418.97494
1/4/2015 4:00,9155.722362,1370.008535,1539.577528,844.376122,11855.99674,3087.684657,5685.195022,1104.536403,34643.09737
1/4/2015 5:00,9220.453329,1387.016042,1545.144409,874.4011071,12203.97565,3108.010206,5801.254241,1128.564654,35268.81964
1/4/2015 6:00,9363.688718,1442.987292,1572.679055,922.8423758,12872.25393,3184.356989,6016.107504,1170.764822,36545.68069
1/4/2015 7:00,9605.96194,1497.218217,1601.106889,971.7214933,13951.01147,3301.364827,6304.38157,1225.063721,38457.83013
1/4/2015 8:00,9751.091989,1562.330508,1633.576359,1017.203724,14957.76803,3388.16989,6557.888802,1281.929946,40149.95925
1/4/2015 9:00,9872.156344,1587.91088,1642.779651,1039.890574,15570.47477,3458.659511,6657.171846,1310.832986,41139.87656
1/4/2015 10:00,9997.200223,1530.778535,1642.358195,1041.943823,15766.64658,3456.893348,6608.678286,1288.142993,41332.64198
1/4/2015 11:00,9953.752393,1521.123936,1630.847748,1020.881448,15642.57487,3377.467767,6430.594398,1239.531238,40816.7738
1/4/2015 12:00,9812.031918,1509.574198,1616.551127,987.8610047,15362.28736,3233.339937,6218.807658,1188.580425,39929.03363
1/4/2015 13:00,9665.853581,1471.657712,1587.941064,963.4851349,14961.62331,3086.954953,6016.107145,1151.090108,38904.71301
1/4/2015 14:00,9475.54009,1450.321778,1568.670579,935.3254168,14429.55984,2973.305173,5840.209555,1119.716978,37792.64941
1/4/2015 15:00,9297.685981,1430.381931,1547.164469,900.5485304,13907.01704,2857.11101,5716.202211,1100.684668,36756.79585
1/4/2015 16:00,9243.638641,1411.446592,1532.467943,879.4641042,13494.40185,2780.013775,5709.731416,1095.018747,36146.18307
1/4/2015 17:00,9402.600035,1474.530154,1538.584861,877.8917771,13509.9575,2770.531571,5865.815504,1104.712148,36544.62354
1/4/2015 18:00,10171.33515,1591.609726,1581.190369,935.2441183,14680.62135,2930.580507,6418.835634,1179.618824,39489.03567
1/4/2015 19:00,10933.5407,1663.655961,1691.84424,989.4677422,15840.97317,3231.207967,7116.435323,1287.76469,42754.88979
1/4/2015 20:00,11182.26434,1728.778747,1750.966532,1021.061548,16429.16868,3439.921473,7465.721728,1357.010446,44374.89349
1/4/2015 21:00,11216.25236,1778.691065,1774.38838,1022.179601,16564.58223,3527.479346,7553.262885,1365.214648,44802.05052
1/4/2015 22:00,11088.97667,1771.27493,1770.364749,1005.995368,16374.50172,3546.387846,7453.193018,1349.736269,44360.43057
1/4/2015 23:00,10744.59257,1721.157871,1733.19259,971.1397723,15750.27272,3465.247973,7186.424193,1311.611779,42883.63946
1/5/2015 0:00,10357.2606,1660.34313,1693.5518,941.91835,15152.9956,3311.63,6887.3302,1275.98277,41281.01245
1/5/2015 1:00,10185.97799,1627.399163,1659.540881,928.6467918,14742.32244,3225.901179,6770.484778,1259.259217,40399.53244
1/5/2015 2:00,10118.96673,1634.760116,1655.458329,929.441284,14693.30379,3190.525421,6761.617793,1268.922514,40252.99598
1/5/2015 3:00,10183.88453,1626.848872,1653.716283,935.7987729,14888.68329,3209.533873,6857.125544,1286.515886,40642.10705
1/5/2015 4:00,10382.15995,1678.833645,1667.155947,952.7119675,15165.41589,3272.44568,7054.905827,1311.847546,41485.47645
1/5/2015 5:00,10806.55017,1721.875532,1688.298354,982.5518094,15836.9046,3408.205511,7401.677877,1357.873303,43203.93715
1/5/2015 6:00,11624.20212,1837.192476,1747.442942,1040.378062,17056.70204,3705.463377,8074.30263,1446.855353,46532.53899
1/5/2015 7:00,12564.97468,1991.240082,1832.721122,1122.231983,18479.17019,4178.24697,8932.820929,1583.306056,50684.71201
1/5/2015 8:00,12888.86727,2056.805512,1890.381885,1158.399643,19079.75874,4351.795147,9207.169709,1636.258486,52269.43639
1/5/2015 9:00,12956.359,1995.680071,1851.54314,1135.840295,18403.41106,4301.414044,8977.926437,1578.740816,51200.91487
1/5/2015 10:00,12900.43497,1930.727274,1816.601709,1097.852048,17539.79029,4251.546602,8596.0358,1497.311877,49630.30057
1/5/2015 11:00,12595.78375,1843.656183,1772.736925,1057.94797,16666.77725,4106.529257,8066.309682,1413.218225,47522.95924
1/5/2015 12:00,12182.55405,1726.751394,1738.023565,1014.614426,15812.27582,3863.820386,7530.211632,1325.730288,45193.98156
1/5/2015 13:00,11676.9927,1616.020079,1689.944491,971.4778152,14897.5075,3590.356727,7021.836576,1246.510467,42710.64636
1/5/2015 14:00,11257.68114,1544.502047,1655.648777,938.6782357,14223.73867,3346.37877,6599.611549,1182.913174,40749.15236
1/5/2015 15:00,10889.88406,1453.601069,1635.871298,902.1158854,13653.83636,3183.649456,6253.657728,1131.164768,39103.78063
1/5/2015 16:00,10646.59313,1425.169846,1623.04463,881.6294344,13362.22245,3080.757652,6044.675473,1101.470291,38165.5629
1/5/2015 17:00,10587.764,1460.326247,1627.101084,885.335672,13520.66568,3117.451516,6080.337381,1103.719848,38382.70142
1/5/2015 18:00,11170.89852,1507.737792,1652.032385,938.5014701,14521.9105,3320.447641,6587.114058,1154.021543,40852.66391
1/5/2015 19:00,11998.56912,1718.187167,1772.862314,1001.807745,15811.09222,3723.736255,7458.195409,1269.05638,44753.50661
1/5/2015 20:00,12179.52969,1793.457496,1819.632473,1013.345996,16096.05929,3896.0462,7685.220323,1304.705812,45787.99728
1/5/2015 21:00,12167.80983,1798.546186,1838.31563,1007.180869,16059.29042,3990.299739,7663.062675,1309.917607,45834.42296
1/5/2015 22:00,11834.57846,1750.534665,1822.037008,978.3098093,15590.36088,3966.633968,7463.42199,1283.423152,44689.29993
1/5/2015 23:00,11248.78305,1666.628759,1773.58499,934.7988642,14633.31268,3825.870449,7058.030818,1226.896688,42367.90629
1/6/2015 0:00,10663.8541,1566.07823,1716.52612,888.11125,13710.9137,3588.6402,6688.2053,1168.15189,39990.48079
1/6/2015 1:00,10311.61425,1563.801029,1685.924215,863.2566681,13179.59404,3416.890946,6439.604153,1145.834488,38606.51979
1/6/2015 2:00,10153.9553,1550.922231,1682.241812,861.8411433,12956.58798,3328.997595,6328.307514,1143.246135,38006.09971
1/6/2015 3:00,10107.5041,1559.483464,1688.457529,866.6789234,12929.64348,3310.251773,6354.726927,1151.2308,37967.977
1/6/2015 4:00,10198.66694,1563.31344,1690.957125,879.7350205,13128.76013,3326.862273,6453.118126,1163.817932,38405.23098
1/6/2015 5:00,10535.15158,1609.5711,1705.822945,907.4438993,13670.68136,3404.965897,6652.515673,1195.716628,39681.86908
1/6/2015 6:00,11337.83236,1719.445178,1760.45166,966.5164162,14928.95713,3626.727276,7227.794492,1271.422826,42839.14734
1/6/2015 7:00,12340.06432,1907.783223,1855.468302,1051.475443,16605.84388,4091.539468,7975.633563,1397.898289,47225.70649
1/6/2015 8:00,12402.47095,1919.129808,1911.339687,1085.290558,17083.55409,4161.943713,8092.623878,1445.603012,48101.9557
1/6/2015 9:00,11916.13038,1842.876947,1881.48332,1051.405474,16335.77364,3932.509422,7629.290681,1393.187094,45982.65695
1/6/2015 10:00,11500.64167,1721.865091,1861.205413,1003.826891,15104.95874,3721.345475,7061.87645,1315.130431,43290.85016
1/6/2015 11:00,11077.183,1599.75391,1816.564243,962.3610577,14140.97471,3480.399389,6625.610964,1231.857397,40934.70466
1/6/2015 12:00,10651.47763,1488.117448,1778.623924,915.5366173,13357.53346,3198.075257,6236.730482,1157.529232,38783.62405
1/6/2015 13:00,10291.85149,1373.68317,1734.674392,873.2054402,12676.31786,2982.170865,5874.911576,1096.889832,36903.70462
1/6/2015 14:00,10045.26123,1330.960151,1714.939544,844.5231054,12185.925,2835.071348,5603.757461,1055.025669,35615.46351
1/6/2015 15:00,9802.177837,1222.736221,1695.492667,822.7433237,11667.33483,2720.794507,5447.980376,1021.864502,34401.12426
1/6/2015 16:00,9654.937344,1235.176634,1687.112772,805.639369,11365.55747,2650.984787,5362.891232,1003.948764,33766.24837
1/6/2015 17:00,9645.770647,1234.035297,1718.615757,807.9236212,11484.59607,2640.053622,5380.284975,1013.95989,33925.23987
1/6/2015 18:00,10094.84125,1340.595338,1739.933021,848.2710255,12285.58658,2743.229551,5658.827898,1049.39765,35760.68231
1/6/2015 19:00,10670.468,1476.203219,1845.199627,914.3160961,13390.43014,3052.689098,6248.953801,1153.751187,38752.01117
1/6/2015 20:00,10724.36576,1489.081033,1889.162392,925.621667,13521.72458,3140.260704,6361.299975,1178.213987,39229.7301
1/6/2015 21:00,10665.86485,1441.694198,1905.335001,930.7939894,13603.19246,3176.774178,6355.479349,1194.003295,39273.13732
1/6/2015 22:00,10378.51896,1439.964434,1889.236912,914.6190342,13388.84181,3132.726869,6159.148011,1175.15226,38478.2083
1/6/2015 23:00,9852.748872,1341.005129,1850.30312,882.8622583,12725.5724,2979.866074,5765.941394,1131.210761,36529.51001
1/7/2015 0:00,9321.8114,1322.03124,1803.16549,851.55839,12075.4464,2756.7315,5365.16647,1093.36224,34589.27313
1/7/2015 1:00,8991.474419,1315.678642,1789.069451,844.6476254,11803.47862,2601.752662,5096.917671,1082.079804,33525.09889
1/7/2015 2:00,8864.337043,1321.119168,1781.5956,846.2254455,11768.621,2528.898321,5017.604166,1086.229237,33214.62998
1/7/2015 3:00,8803.160481,1327.642723,1787.737803,856.181745,11978.38762,2506.132791,5042.340746,1100.603285,33402.1872
1/7/2015 4:00,8848.088676,1338.571316,1803.5847,872.795452,12350.77556,2508.586239,5142.85887,1121.657291,33986.9181
1/7/2015 5:00,9153.717875,1380.781406,1824.038135,899.3656297,13080.80307,2578.599026,5373.253834,1161.5523,35452.11128
1/7/2015 6:00,9899.888593,1485.793759,1890.469226,957.6077169,14453.14697,2789.33583,5929.881481,1241.925146,38648.04872
1/7/2015 7:00,10824.22635,1618.723122,1988.146877,1056.433158,16420.16764,3222.954953,6815.830278,1379.918265,43326.40064
1/7/2015 8:00,11028.13898,1650.036847,2050.075173,1096.060506,17178.54213,3313.860418,7023.575223,1441.756501,44782.04578
1/7/2015 9:00,10880.90763,1611.344079,2030.207827,1076.089764,16746.28119,3129.182562,6823.699111,1411.957877,43709.67004
1/7/2015 10:00,10902.10762,1566.160825,2031.47826,1075.299951,16301.63093,3023.24212,6730.192703,1388.957793,43019.0702
1/7/2015 11:00,10894.69415,1509.172286,2040.604811,1072.651578,16102.13739,2914.972565,6672.19537,1367.528159,42573.95631
1/7/2015 12:00,10777.73065,1486.60134,2043.948724,1055.212408,15816.59593,2851.457045,6561.578125,1346.659032,41939.78325
1/7/2015 13:00,10557.41866,1434.338861,2037.18327,1036.74367,15528.9286,2816.719621,6485.796193,1334.202224,41231.3311
1/7/2015 14:00,10438.84521,1466.794665,2054.982532,1030.932123,15265.43505,2810.942593,6455.552191,1335.464217,40858.94858
1/7/2015 15:00,10346.84355,1448.42388,2088.175263,1024.446499,15147.53866,2811.415598,6414.959427,1335.359227,40617.1621
1/7/2015 16:00,10332.1835,1474.222278,2126.768901,1031.482606,15267.70984,2848.079837,6492.279994,1345.194363,40917.92132
1/7/2015 17:00,10456.16559,1536.979854,2161.962842,1067.275019,15946.03029,2960.095882,6761.446408,1400.036494,42289.99238
1/7/2015 18:00,11135.42483,1692.063072,2206.860506,1130.982231,17522.00743,3159.296248,7451.580848,1484.02922,45782.24439
1/7/2015 19:00,11831.48752,1863.5099,2294.275902,1197.083735,19150.48939,3498.041869,8330.239683,1601.768845,49766.89684
1/7/2015 20:00,12012.61905,1917.070427,2303.491836,1203.637038,19621.75549,3631.759327,8565.019352,1632.816171,50888.16869
1/7/2015 21:00,12065.6019,1932.194208,2296.158654,1198.721219,19840.79934,3748.710467,8669.871042,1638.533538,51390.59037
1/7/2015 22:00,11857.42517,1936.568974,2261.841485,1170.668969,19561.22122,3774.915622,8549.688348,1607.056532,50719.38632
1/7/2015 23:00,11363.47662,1880.561652,2198.137854,1123.319959,18715.24238,3668.129665,8191.631333,1546.561718,48687.06118
1/8/2015 0:00,10882.6796,1811.886,2131.053,1085.2395,17906.5892,3487.0581,7863.81674,1500.08515,46668.40729
1/8/2015 1:00,10671.66451,1795.960738,2080.37824,1069.995045,17453.59848,3425.426721,7733.428965,1481.651866,45712.10456
1/8/2015 2:00,10685.75632,1796.887029,2066.74168,1074.042161,17277.8812,3434.221408,7752.625903,1481.418729,45569.57443
1/8/2015 3:00,10816.41061,1832.138977,2064.296987,1076.248185,17309.33971,3482.411848,7812.730198,1497.815892,45891.3924
1/8/2015 4:00,11045.88795,1806.797437,2073.546964,1089.438363,17505.01049,3576.147399,7987.837391,1518.714329,46603.38032
1/8/2015 5:00,11485.11003,1846.687895,2091.451059,1113.51362,18022.34179,3732.405962,8279.105521,1564.131623,48134.74749
1/8/2015 6:00,12372.70438,1960.319296,2149.030348,1167.985732,19072.09588,4057.907373,8879.265748,1639.93607,51299.24483
1/8/2015 7:00,13430.67912,2139.245244,2233.712649,1251.545755,20665.70862,4624.497687,9718.406567,1738.898861,55802.6945
1/8/2015 8:00,13641.8846,2176.676661,2275.955715,1276.536639,21055.67926,4769.131052,9888.375729,1763.26278,56847.50243
1/8/2015 9:00,13344.3483,2125.126914,2235.726056,1250.366521,20073.0693,4661.111865,9517.26736,1718.929236,54925.94555
1/8/2015 10:00,13076.18531,2038.314833,2229.852237,1222.958094,19209.03262,4656.075403,9278.282215,1682.104329,53392.80504
1/8/2015 11:00,12749.66072,1968.93208,2202.032892,1181.058442,18433.60366,4628.180397,9040.364678,1630.775664,51834.60853
1/8/2015 12:00,12380.26731,1863.981192,2155.692644,1134.930408,17634.16551,4520.04947,8806.080725,1577.770819,50072.93809
1/8/2015 13:00,11973.46099,1760.521618,2114.011883,1073.834412,16835.73917,4373.92964,8540.911567,1513.22769,48185.63697
1/8/2015 14:00,11768.33991,1700.302502,2081.603964,1027.017951,16138.77403,4252.68408,8317.561907,1451.068826,46737.35316
1/8/2015 15:00,11557.94116,1602.380758,2050.095008,996.9521708,15526.13238,4158.346474,8089.797466,1405.299665,45386.94508
1/8/2015 16:00,11606.45038,1647.381854,2040.432052,981.5453838,15317.57365,4108.649364,7984.650008,1384.645694,45071.32839
1/8/2015 17:00,11851.2061,1689.53574,2057.662074,984.3440179,15619.23894,4164.897403,8158.74201,1398.029732,45923.65601
1/8/2015 18:00,12454.13552,1810.824319,2077.003124,1025.128952,16814.56166,4346.258483,8581.446765,1445.832475,48555.19129
1/8/2015 19:00,12993.35704,1925.185095,2160.097126,1073.62315,17970.8045,4615.782677,9118.510155,1523.327746,51380.68749
1/8/2015 20:00,13003.75848,1949.242722,2185.653345,1079.724121,18080.83516,4675.15087,9078.278102,1537.189867,51589.83267
1/8/2015 21:00,12870.56662,1918.056851,2190.755853,1077.988899,17905.36186,4658.26268,8965.070469,1524.078604,51110.14183
1/8/2015 22:00,12386.11749,1860.295518,2150.131144,1050.986072,17375.63751,4519.739591,8563.975388,1470.224498,49377.10721
1/8/2015 23:00,11662.04275,1755.312697,2078.330633,1004.274039,16352.04064,4257.544669,7906.305981,1390.007278,46405.85869
1/9/2015 0:00,10979.0927,1657.17252,2013.3442,964.03678,15508.8018,3953.6877,7319.1918,1318.99443,43714.32193
1/9/2015 1:00,10514.31759,1608.355647,1967.124389,951.138628,15014.11965,3759.156843,6995.804424,1277.03182,42087.04899
1/9/2015 2:00,10271.03211,1555.407096,1942.89132,950.4175437,14798.48759,3655.895834,6789.325218,1260.996998,41224.45371
1/9/2015 3:00,10152.45134,1569.765225,1946.431362,959.3241024,14706.17624,3613.783739,6679.983222,1266.812101,40894.72733
1/9/2015 4:00,10171.40862,1589.19661,1953.889175,973.8374778,14858.52342,3609.313255,6673.092878,1260.231124,41089.49256
1/9/2015 5:00,10452.24239,1604.898112,1975.136736,997.4340968,15255.33707,3686.058881,6819.418742,1274.920888,42065.44692
1/9/2015 6:00,11127.51602,1706.660702,2035.309388,1052.009963,16121.76783,3927.753628,7270.899293,1338.747696,44580.66451
1/9/2015 7:00,12068.04842,1838.421323,2130.534297,1130.44679,17511.03495,4394.432403,8023.063462,1461.038984,48557.02063
1/9/2015 8:00,12416.22199,1883.028973,2201.12838,1156.30743,18054.66757,4487.180142,8288.334226,1520.334964,50007.20368
1/9/2015 9:00,12468.96781,1878.66131,2193.200134,1140.940868,17831.34756,4336.150648,8161.26815,1516.854762,49527.39125
1/9/2015 10:00,12644.31124,1875.746067,2218.802228,1130.58634,17770.79903,4333.656801,8251.882573,1531.466483,49757.25077
1/9/2015 11:00,12834.43337,1861.648402,2228.785861,1112.741666,17704.91363,4342.590657,8360.82963,1539.80868,49985.75189
1/9/2015 12:00,12921.41002,1809.161514,2224.206828,1078.861455,17505.91043,4331.606805,8404.324147,1534.526022,49810.00722
1/9/2015 13:00,12858.91526,1765.919615,2199.955994,1033.310731,17123.90359,4316.630716,8407.108093,1520.810445,49226.55445
1/9/2015 14:00,12885.26698,1800.794923,2190.183752,1008.864362,16733.66123,4325.059635,8405.777613,1512.466932,48862.07543
1/9/2015 15:00,12857.32897,1806.810136,2162.697283,995.2571273,16581.71847,4336.863251,8393.810838,1509.266522,48643.75259
1/9/2015 16:00,12919.29185,1800.337961,2150.67884,993.5970871,16589.80122,4365.777298,8457.012219,1516.36292,48792.8594
1/9/2015 17:00,13115.01662,1831.912318,2151.153902,1008.209932,16894.91979,4460.336538,8659.434258,1534.94562,49655.92897
1/9/2015 18:00,13409.26726,1870.914205,2172.805639,1040.230553,17518.67648,4630.651696,9050.37616,1561.699554,51254.62155
1/9/2015 19:00,13566.65061,1891.44717,2246.916393,1077.851128,17936.04903,4831.901513,9309.727592,1597.365067,52457.90851
1/9/2015 20:00,13367.14933,1862.375246,2254.197913,1075.895327,17597.43863,4858.902568,9163.142675,1578.18391,51757.28559
1/9/2015 21:00,13113.41625,1841.878128,2238.460004,1073.859607,17321.29988,4840.472492,9003.555318,1554.228532,50987.17022
1/9/2015 22:00,12701.32996,1797.685382,2197.700939,1058.346112,16800.62106,4746.049552,8686.636332,1502.180672,49490.55002
